venta_id,fecha,ciudad,sucursal,categoria,producto,proveedor,vendedor,cantidad,precio_unitario,descuento_pct,precio_final,total_venta,metodo_pago,devolucion,costo_unitario,margen_pct
V03664,2024-03-19,San Quintín,San Quintín-Central,Ferretería,Pinturas,Mayoreo TJ,Vendedor_23,1,7339.1,0,7339.1,7339.1,Tarjeta Débito,Talla incorrecta,3704.87,42.8
V03665,2025-04-20,Tijuana,Tijuana-La Mesa,Hogar,Almohadas,Mayoreo TJ,Vendedor_08,13,2731.21,15,2321.53,30179.89,Vale Despensa,Duplicado,1725.43,47.0
V03666,2024-10-15,Mexicali,Mexicali-Baja,Ferretería,Electricidad,Mayoreo TJ,Vendedor_06,10,840.55,5,798.52,7985.2,Vale Despensa,No,383.0,34.5
V03667,2025-01-11,San Quintín,San Quintín-Central,Alimentos,Carnes Frías,Logística Frontera,Vendedor_06,11,4123.89,0,4123.89,45362.79,Vale Despensa,Defecto de fábrica,2516.68,32.4
V03668,2024-03-28,Mexicali,Mexicali-Baja,Ropa,Ropa Interior,Comercial Baja,Vendedor_06,6,7623.37,25,5717.53,34305.18,Transferencia,Defecto de fábrica,3976.89,52.0
V03669,2024-03-27,Tijuana,Tijuana-Playas,Ferretería,Pinturas,Surtimax,Vendedor_11,15,7335.05,15,6234.79,93521.85,Efectivo,No,4312.66,38.7
V03670,2024-05-21,San Quintín,San Quintín-Central,Ropa,Calcetines,Comercial Baja,Vendedor_07,5,2085.08,15,1772.32,8861.6,Tarjeta Débito,Talla incorrecta,1225.87,20.7
V03671,2024-01-24,Rosarito,Rosarito-Principal,Farmacia,Higiene,Distribuidora BC,Vendedor_21,6,4553.87,0,4553.87,27323.22,Transferencia,No cumplió expectativas,3175.17,30.4
V03672,2025-05-17,Tijuana,Tijuana-Otay,Farmacia,Primeros Auxilios,Distribuidora BC,Vendedor_08,11,1207.59,10,1086.83,11955.13,Efectivo,No,631.27,53.4
V03673,2024-05-21,Tecate,Tecate-Centro,Farmacia,Bebés,Distribuidora BC,Vendedor_08,2,1855.72,5,1762.93,3525.86,Efectivo,Cambio de opinión,842.13,19.5
V03674,2024-10-15,Tijuana,Tijuana-Playas,Hogar,Utensilios,Comercial Baja,Vendedor_21,3,6671.06,0,6671.06,20013.18,Transferencia,Duplicado,3839.48,50.0
V03675,2024-01-25,Tijuana,Tijuana-Playas,Alimentos,Lácteos,Abastos del Pacífico,Vendedor_02,16,5924.93,25,4443.7,71099.2,Tarjeta Crédito,No cumplió expectativas,3500.69,31.0
V03676,2025-03-22,San Quintín,San Quintín-Central,Ferretería,Brochas,Distribuidora BC,Vendedor_03,13,5581.86,15,4744.58,61679.54,Tarjeta Débito,Cambio de opinión,2996.99,49.2
V03677,2024-07-13,San Quintín,San Quintín-Central,Alimentos,Cereales,Abastos del Pacífico,Vendedor_17,13,3641.02,25,2730.76,35499.88,Efectivo,Duplicado,2499.17,32.7
V03678,2024-05-11,Tijuana,Tijuana-Zona Río,Alimentos,Condimentos,Distribuidora BC,Vendedor_03,6,2547.72,15,2165.56,12993.36,Tarjeta Débito,Defecto de fábrica,1709.75,46.5
V03679,2024-08-16,Tecate,Tecate-Centro,Farmacia,Primeros Auxilios,Mayoreo TJ,Vendedor_07,19,1181.99,15,1004.69,19089.11,Vale Despensa,Duplicado,557.22,27.2
V03680,2025-04-27,Mexicali,Mexicali-Centro,Hogar,Lámparas,Logística Frontera,Vendedor_30,20,3479.48,20,2783.58,55671.6,Transferencia,Cambio de opinión,2072.22,16.6
V03681,2025-01-13,Tijuana,Tijuana-Garita,Ferretería,Adhesivos,Comercial Baja,Vendedor_05,4,7185.27,0,7185.27,28741.08,Tarjeta Débito,No,4280.44,51.5
V03682,2024-07-05,Tecate,Tecate-Centro,Alimentos,Conservas,Logística Frontera,Vendedor_05,1,7489.46,20,5991.57,5991.57,Tarjeta Débito,No,4125.21,22.1
V03683,2024-03-11,Ensenada,Ensenada-Maneadero,Ferretería,Electricidad,Comercial Baja,Vendedor_21,15,5704.52,5,5419.29,81289.35,Vale Despensa,Cambio de opinión,3275.63,49.6
V03684,2024-09-21,Rosarito,Rosarito-Principal,Alimentos,Condimentos,Logística Frontera,Vendedor_02,16,5035.22,0,5035.22,80563.52,Efectivo,Cambio de opinión,2462.41,34.5
V03685,2024-07-28,Ensenada,Ensenada-Maneadero,Ropa,Chamarras,Abastos del Pacífico,Vendedor_14,15,2489.38,5,2364.91,35473.65,Efectivo,No,1298.58,36.5
V03686,2024-03-10,Tecate,Tecate-Centro,Electrónica,Laptops,Mayoreo TJ,Vendedor_24,14,4331.6,0,4331.6,60642.4,Transferencia,No,2725.49,40.8
V03687,2024-10-25,Ensenada,Ensenada-Maneadero,Hogar,Utensilios,Mayoreo TJ,Vendedor_15,17,4725.56,25,3544.17,60250.89,Tarjeta Débito,No,2943.57,24.7
V03688,2024-10-18,San Quintín,San Quintín-Central,Farmacia,Vitaminas,Importaciones Mex,Vendedor_26,11,2575.3,25,1931.48,21246.28,Tarjeta Crédito,Talla incorrecta,1337.41,45.7
V03689,2024-03-03,San Quintín,San Quintín-Central,Alimentos,Condimentos,Comercial Baja,Vendedor_21,15,4797.52,0,4797.52,71962.8,Efectivo,No,3157.28,40.2
V03690,2024-07-19,Ensenada,Ensenada-Maneadero,Ropa,Camisas,Logística Frontera,Vendedor_04,16,7928.55,0,7928.55,126856.8,Tarjeta Débito,Talla incorrecta,4500.95,53.5
V03691,2025-04-03,Rosarito,Rosarito-Principal,Electrónica,Celulares,Logística Frontera,Vendedor_02,13,4618.86,15,3926.03,51038.39,Tarjeta Crédito,No cumplió expectativas,2501.14,46.5
V03692,2024-12-29,San Quintín,San Quintín-Central,Alimentos,Bebidas,Surtimax,Vendedor_05,18,4009.64,10,3608.68,64956.24,Transferencia,No,2113.11,21.2
V03693,2024-01-25,San Quintín,San Quintín-Central,Ropa,Gorras,Mayoreo TJ,Vendedor_02,5,2497.04,0,2497.04,12485.2,Tarjeta Crédito,No cumplió expectativas,1169.14,31.7
V03694,2024-03-04,Rosarito,Rosarito-Principal,Electrónica,Cámaras,Logística Frontera,Vendedor_17,6,1337.36,15,1136.76,6820.56,Transferencia,Talla incorrecta,742.03,39.9
V03695,2024-09-01,Tecate,Tecate-Centro,Hogar,Cobijas,Distribuidora BC,Vendedor_24,19,3022.76,0,3022.76,57432.44,Vale Despensa,No cumplió expectativas,1619.04,43.8
V03696,2024-12-21,Rosarito,Rosarito-Principal,Ropa,Camisas,Abastos del Pacífico,Vendedor_29,14,3027.14,0,3027.14,42379.96,Vale Despensa,Defecto de fábrica,1656.05,40.1
V03697,2024-08-10,San Quintín,San Quintín-Central,Ferretería,Electricidad,Logística Frontera,Vendedor_19,5,2216.62,15,1884.13,9420.65,Tarjeta Crédito,No,1037.48,51.2
V03698,2025-02-17,Tijuana,Tijuana-Garita,Farmacia,Higiene,Logística Frontera,Vendedor_02,16,313.84,20,251.07,4017.12,Transferencia,Defecto de fábrica,152.51,52.8
V03699,2024-07-02,Tijuana,Tijuana-Playas,Electrónica,Cámaras,Abastos del Pacífico,Vendedor_01,16,2554.61,20,2043.69,32699.04,Tarjeta Crédito,No,1483.6,29.1
V03700,2024-02-03,Tijuana,Tijuana-Playas,Farmacia,Cuidado Personal,Proveedor Norte SA,Vendedor_29,6,2200.34,0,2200.34,13202.04,Tarjeta Crédito,No,1109.52,46.6
V03701,2024-12-06,Tijuana,Tijuana-La Mesa,Hogar,Cobijas,Importaciones Mex,Vendedor_24,9,1369.46,25,1027.1,9243.9,Transferencia,No,782.86,26.7
V03702,2025-04-06,Rosarito,Rosarito-Principal,Electrónica,Laptops,Proveedor Norte SA,Vendedor_04,16,3914.86,20,3131.89,50110.24,Efectivo,Duplicado,1824.07,23.3
V03703,2024-06-17,San Quintín,San Quintín-Central,Ropa,Vestidos,Importaciones Mex,Vendedor_15,12,7562.59,5,7184.46,86213.52,Transferencia,No cumplió expectativas,4037.34,25.8
V03704,2025-02-12,Rosarito,Rosarito-Principal,Hogar,Cojines,Logística Frontera,Vendedor_14,9,5052.0,10,4546.8,40921.2,Efectivo,No,2625.45,19.4
V03705,2024-11-14,San Quintín,San Quintín-Central,Hogar,Lámparas,Comercial Baja,Vendedor_19,11,3198.33,15,2718.58,29904.38,Tarjeta Débito,No cumplió expectativas,1596.28,38.5
V03706,2024-03-20,Tecate,Tecate-Centro,Ropa,Pantalones,Proveedor Norte SA,Vendedor_10,13,7109.13,10,6398.22,83176.86,Transferencia,No,4388.81,17.9
V03707,2024-02-15,Mexicali,Mexicali-Nueva,Hogar,Decoración,Importaciones Mex,Vendedor_16,19,2145.12,0,2145.12,40757.28,Transferencia,Cambio de opinión,1430.19,21.7
V03708,2025-02-27,San Quintín,San Quintín-Central,Hogar,Muebles,Importaciones Mex,Vendedor_15,11,2674.69,5,2540.96,27950.56,Tarjeta Débito,No cumplió expectativas,1859.15,26.0
V03709,2024-03-28,San Quintín,San Quintín-Central,Alimentos,Cereales,Proveedor Norte SA,Vendedor_30,3,126.39,15,107.43,322.29,Transferencia,No,66.99,30.7
V03710,2024-03-19,Mexicali,Mexicali-Centro,Ropa,Calcetines,Surtimax,Vendedor_04,4,3907.49,0,3907.49,15629.96,Tarjeta Débito,No,2097.97,43.5
V03711,2024-05-29,San Quintín,San Quintín-Central,Ropa,Pantalones,Mayoreo TJ,Vendedor_30,5,3273.1,10,2945.79,14728.95,Tarjeta Crédito,No cumplió expectativas,1674.81,25.3
V03712,2025-05-16,Rosarito,Rosarito-Principal,Alimentos,Condimentos,Surtimax,Vendedor_22,3,7734.84,20,6187.87,18563.61,Transferencia,No,3793.55,41.8
V03713,2024-10-16,Ensenada,Ensenada-Centro,Hogar,Almohadas,Importaciones Mex,Vendedor_24,8,161.78,5,153.69,1229.52,Tarjeta Débito,Defecto de fábrica,91.89,23.7
V03714,2025-02-19,San Quintín,San Quintín-Central,Alimentos,Lácteos,Proveedor Norte SA,Vendedor_18,17,6822.6,20,5458.08,92787.36,Efectivo,No,3891.15,29.8
V03715,2025-01-08,Ensenada,Ensenada-Centro,Electrónica,Televisores,Importaciones Mex,Vendedor_23,16,443.22,0,443.22,7091.52,Transferencia,Defecto de fábrica,272.47,15.6
V03716,2025-04-08,Tecate,Tecate-Centro,Ferretería,Tornillería,Logística Frontera,Vendedor_05,8,4504.5,5,4279.27,34234.16,Efectivo,Talla incorrecta,2270.18,33.9
V03717,2025-05-30,Tecate,Tecate-Centro,Hogar,Cojines,Logística Frontera,Vendedor_28,14,4651.34,0,4651.34,65118.76,Vale Despensa,No,2474.2,21.3
V03718,2024-08-07,Tecate,Tecate-Centro,Ferretería,Plomería,Logística Frontera,Vendedor_01,13,5845.03,5,5552.78,72186.14,Transferencia,No cumplió expectativas,2884.32,51.7
V03719,2025-05-28,Tijuana,Tijuana-Zona Río,Alimentos,Bebidas,Proveedor Norte SA,Vendedor_20,3,5063.47,20,4050.78,12152.34,Vale Despensa,Defecto de fábrica,2989.1,17.5
V03720,2024-05-30,Tijuana,Tijuana-Zona Río,Ropa,Zapatos,Logística Frontera,Vendedor_11,15,3182.59,0,3182.59,47738.85,Tarjeta Débito,Cambio de opinión,1579.9,29.4
V03721,2024-07-02,Ensenada,Ensenada-Centro,Hogar,Cortinas,Mayoreo TJ,Vendedor_04,16,1898.93,0,1898.93,30382.88,Tarjeta Crédito,No cumplió expectativas,1327.67,24.5
V03722,2025-03-29,Ensenada,Ensenada-Centro,Electrónica,Cables,Surtimax,Vendedor_04,6,4967.07,5,4718.72,28312.32,Efectivo,Cambio de opinión,3110.16,30.8
V03723,2024-11-28,San Quintín,San Quintín-Central,Hogar,Muebles,Importaciones Mex,Vendedor_07,10,4395.84,0,4395.84,43958.4,Vale Despensa,Talla incorrecta,2445.44,47.5
V03724,2024-11-08,Tijuana,Tijuana-Playas,Hogar,Decoración,Distribuidora BC,Vendedor_22,13,6758.48,20,5406.78,70288.14,Efectivo,No,3906.46,23.5
V03725,2024-03-30,Mexicali,Mexicali-Nueva,Electrónica,Cámaras,Logística Frontera,Vendedor_13,19,1282.6,0,1282.6,24369.4,Tarjeta Crédito,No,874.23,49.4
V03726,2025-04-14,Tecate,Tecate-Centro,Hogar,Decoración,Surtimax,Vendedor_12,13,7975.32,0,7975.32,103679.16,Vale Despensa,No,4822.4,45.1
V03727,2024-07-07,Tijuana,Tijuana-Zona Río,Hogar,Almohadas,Importaciones Mex,Vendedor_13,2,4703.15,20,3762.52,7525.04,Tarjeta Crédito,No cumplió expectativas,3272.74,37.9
V03728,2024-01-05,Rosarito,Rosarito-Principal,Farmacia,Vitaminas,Importaciones Mex,Vendedor_29,15,6787.99,5,6448.59,96728.85,Tarjeta Crédito,Cambio de opinión,4707.19,26.9
V03729,2025-04-25,Tijuana,Tijuana-La Mesa,Ropa,Calcetines,Logística Frontera,Vendedor_05,15,1620.38,25,1215.29,18229.35,Tarjeta Débito,Cambio de opinión,787.96,49.3
V03730,2024-04-04,San Quintín,San Quintín-Central,Ropa,Pantalones,Proveedor Norte SA,Vendedor_30,7,6490.16,25,4867.62,34073.34,Tarjeta Débito,No,3338.17,23.2
V03731,2024-08-30,Tecate,Tecate-Centro,Electrónica,Televisores,Surtimax,Vendedor_01,18,5310.0,15,4513.5,81243.0,Vale Despensa,No,3365.93,24.4
V03732,2024-08-10,Tecate,Tecate-Centro,Electrónica,Audífonos,Abastos del Pacífico,Vendedor_24,3,2546.88,15,2164.85,6494.55,Tarjeta Débito,No,1773.08,43.4
V03733,2024-08-23,Mexicali,Mexicali-Centro,Farmacia,Termómetros,Surtimax,Vendedor_09,13,7706.15,0,7706.15,100179.95,Transferencia,Duplicado,4678.05,43.1
V03734,2025-02-24,Ensenada,Ensenada-Centro,Ropa,Vestidos,Mayoreo TJ,Vendedor_23,16,2622.99,0,2622.99,41967.84,Tarjeta Débito,No,1201.73,51.9
V03735,2024-11-06,Mexicali,Mexicali-Nueva,Farmacia,Primeros Auxilios,Comercial Baja,Vendedor_04,6,2760.89,0,2760.89,16565.34,Vale Despensa,No,1530.65,53.2
V03736,2024-10-27,Tijuana,Tijuana-Zona Río,Farmacia,Vitaminas,Importaciones Mex,Vendedor_04,12,3446.4,0,3446.4,41356.8,Tarjeta Crédito,No,1828.52,44.2
V03737,2024-08-16,Ensenada,Ensenada-Centro,Ropa,Zapatos,Comercial Baja,Vendedor_23,4,7369.13,20,5895.3,23581.2,Tarjeta Crédito,No,4879.66,18.3
V03738,2024-01-21,Tijuana,Tijuana-La Mesa,Electrónica,Cargadores,Importaciones Mex,Vendedor_13,15,2218.0,5,2107.1,31606.5,Transferencia,No,1041.48,34.9
V03739,2024-03-20,Ensenada,Ensenada-Maneadero,Electrónica,Cables,Distribuidora BC,Vendedor_15,8,4863.53,15,4134.0,33072.0,Vale Despensa,No cumplió expectativas,3179.9,38.8
V03740,2024-05-24,Tijuana,Tijuana-La Mesa,Ferretería,Brochas,Logística Frontera,Vendedor_03,15,1166.39,20,933.11,13996.65,Vale Despensa,Defecto de fábrica,650.27,39.5
V03741,2025-01-29,Tijuana,Tijuana-Zona Río,Electrónica,Cables,Comercial Baja,Vendedor_09,11,7116.51,25,5337.38,58711.18,Efectivo,Cambio de opinión,4783.45,50.3
V03742,2024-12-08,Rosarito,Rosarito-Principal,Farmacia,Bebés,Proveedor Norte SA,Vendedor_09,15,2788.94,0,2788.94,41834.1,Transferencia,No,1839.26,32.4
V03743,2025-01-22,Ensenada,Ensenada-Centro,Ferretería,Electricidad,Surtimax,Vendedor_10,5,438.46,25,328.84,1644.2,Tarjeta Crédito,No,245.54,47.7
V03744,2024-03-04,San Quintín,San Quintín-Central,Ferretería,Electricidad,Surtimax,Vendedor_13,12,757.65,0,757.65,9091.8,Tarjeta Débito,No,418.35,44.2
V03745,2024-04-28,Mexicali,Mexicali-Nueva,Alimentos,Conservas,Mayoreo TJ,Vendedor_20,7,1325.69,0,1325.69,9279.83,Vale Despensa,Duplicado,925.24,34.4
V03746,2024-04-20,Mexicali,Mexicali-Baja,Ropa,Ropa Interior,Comercial Baja,Vendedor_29,20,4309.46,15,3663.04,73260.8,Transferencia,No,2380.22,35.5
V03747,2025-05-14,Rosarito,Rosarito-Principal,Farmacia,Higiene,Importaciones Mex,Vendedor_14,8,1176.99,10,1059.29,8474.32,Transferencia,No,581.62,34.9
V03748,2024-12-06,Tijuana,Tijuana-La Mesa,Electrónica,Cables,Importaciones Mex,Vendedor_20,11,2998.77,5,2848.83,31337.13,Tarjeta Crédito,No,2043.1,47.3
V03749,2024-03-03,Tecate,Tecate-Centro,Ferretería,Tornillería,Comercial Baja,Vendedor_23,8,4874.99,20,3899.99,31199.92,Tarjeta Débito,No,2828.12,28.0
V03750,2024-03-28,San Quintín,San Quintín-Central,Electrónica,Cámaras,Distribuidora BC,Vendedor_09,8,4664.08,10,4197.67,33581.36,Tarjeta Débito,Cambio de opinión,3160.7,29.2
V03751,2024-11-14,Ensenada,Ensenada-Centro,Ferretería,Selladores,Surtimax,Vendedor_16,5,3727.76,20,2982.21,14911.05,Tarjeta Crédito,No cumplió expectativas,1708.24,15.9
V03752,2024-07-24,Ensenada,Ensenada-Centro,Farmacia,Termómetros,Logística Frontera,Vendedor_30,1,5111.12,25,3833.34,3833.34,Transferencia,No,2850.73,52.4
V03753,2024-03-19,Mexicali,Mexicali-Centro,Hogar,Cortinas,Proveedor Norte SA,Vendedor_13,11,4584.19,25,3438.14,37819.54,Tarjeta Crédito,Defecto de fábrica,2941.39,53.6
V03754,2025-02-21,Tijuana,Tijuana-Zona Río,Alimentos,Snacks,Surtimax,Vendedor_24,9,3926.94,5,3730.59,33575.31,Efectivo,Talla incorrecta,2034.1,43.5
V03755,2024-05-26,Tijuana,Tijuana-La Mesa,Electrónica,Celulares,Distribuidora BC,Vendedor_25,2,4530.54,0,4530.54,9061.08,Tarjeta Débito,No,2738.92,15.2
V03756,2025-03-27,Rosarito,Rosarito-Principal,Electrónica,Laptops,Comercial Baja,Vendedor_06,10,6275.23,0,6275.23,62752.3,Vale Despensa,Cambio de opinión,3721.51,43.3
V03757,2024-01-29,Ensenada,Ensenada-Maneadero,Ropa,Zapatos,Comercial Baja,Vendedor_12,20,3878.59,5,3684.66,73693.2,Transferencia,Cambio de opinión,2426.3,26.7
V03758,2024-08-03,Tecate,Tecate-Centro,Alimentos,Lácteos,Logística Frontera,Vendedor_29,7,6606.31,5,6275.99,43931.93,Transferencia,Duplicado,3538.75,37.8
V03759,2024-05-21,Tijuana,Tijuana-Otay,Farmacia,Primeros Auxilios,Distribuidora BC,Vendedor_07,18,4513.56,0,4513.56,81244.08,Efectivo,Cambio de opinión,2163.7,46.8
V03760,2025-01-09,Tecate,Tecate-Centro,Farmacia,Primeros Auxilios,Importaciones Mex,Vendedor_28,7,6446.12,0,6446.12,45122.84,Tarjeta Crédito,No,4395.06,19.8
V03761,2025-04-09,Tecate,Tecate-Centro,Farmacia,Cuidado Personal,Mayoreo TJ,Vendedor_27,2,1670.93,5,1587.38,3174.76,Efectivo,Talla incorrecta,1013.23,36.3
V03762,2024-06-17,Tijuana,Tijuana-La Mesa,Farmacia,Medicamentos,Distribuidora BC,Vendedor_17,19,7082.33,5,6728.21,127835.99,Transferencia,Duplicado,4003.83,40.4
V03763,2024-03-03,Rosarito,Rosarito-Principal,Farmacia,Vitaminas,Importaciones Mex,Vendedor_30,18,5308.27,0,5308.27,95548.86,Vale Despensa,No cumplió expectativas,3128.04,50.5
V03764,2024-11-20,Rosarito,Rosarito-Principal,Electrónica,Celulares,Surtimax,Vendedor_14,15,6392.1,15,5433.28,81499.2,Tarjeta Crédito,Duplicado,3308.6,17.6
V03765,2025-02-04,Tijuana,Tijuana-Zona Río,Farmacia,Cuidado Personal,Abastos del Pacífico,Vendedor_06,6,2822.0,25,2116.5,12699.0,Tarjeta Crédito,Duplicado,1839.42,41.5
V03766,2024-08-18,Mexicali,Mexicali-Nueva,Farmacia,Primeros Auxilios,Comercial Baja,Vendedor_21,2,7744.35,0,7744.35,15488.7,Tarjeta Crédito,Talla incorrecta,4691.22,25.5
V03767,2024-05-21,Tijuana,Tijuana-Zona Río,Electrónica,Televisores,Abastos del Pacífico,Vendedor_20,16,5256.43,15,4467.97,71487.52,Tarjeta Débito,No,3173.4,24.4
V03768,2024-08-13,San Quintín,San Quintín-Central,Electrónica,Cables,Mayoreo TJ,Vendedor_15,8,6808.71,25,5106.53,40852.24,Transferencia,Duplicado,4715.36,27.8
V03769,2025-02-02,Mexicali,Mexicali-Baja,Ferretería,Herramientas,Mayoreo TJ,Vendedor_08,19,6879.86,10,6191.87,117645.53,Vale Despensa,No,3718.9,28.8
V03770,2024-11-13,Ensenada,Ensenada-Centro,Electrónica,Laptops,Logística Frontera,Vendedor_18,12,62.84,0,62.84,754.08,Tarjeta Crédito,Cambio de opinión,36.0,20.6
V03771,2024-07-12,Tecate,Tecate-Centro,Electrónica,Cargadores,Mayoreo TJ,Vendedor_04,1,883.54,25,662.65,662.65,Transferencia,No cumplió expectativas,498.37,39.6
V03772,2024-03-17,Tijuana,Tijuana-Otay,Alimentos,Panadería,Importaciones Mex,Vendedor_06,19,5998.3,5,5698.39,108269.41,Efectivo,Defecto de fábrica,3735.65,19.2
V03773,2024-06-02,Tijuana,Tijuana-Otay,Farmacia,Termómetros,Comercial Baja,Vendedor_06,2,1093.36,0,1093.36,2186.72,Vale Despensa,No,585.38,48.3
V03774,2024-02-27,Ensenada,Ensenada-Maneadero,Electrónica,Celulares,Abastos del Pacífico,Vendedor_25,2,3478.98,25,2609.24,5218.48,Tarjeta Débito,No,1746.32,15.9
V03775,2024-06-27,Mexicali,Mexicali-Centro,Alimentos,Bebidas,Mayoreo TJ,Vendedor_16,14,3762.33,20,3009.86,42138.04,Tarjeta Crédito,Talla incorrecta,2086.11,18.9
V03776,2024-06-30,Mexicali,Mexicali-Centro,Alimentos,Conservas,Surtimax,Vendedor_13,18,4637.97,15,3942.27,70960.86,Tarjeta Crédito,No,2548.29,17.6
V03777,2024-11-07,Mexicali,Mexicali-Nueva,Farmacia,Bebés,Distribuidora BC,Vendedor_25,19,6767.59,0,6767.59,128584.21,Tarjeta Crédito,Cambio de opinión,3888.75,51.7
V03778,2025-03-03,Tecate,Tecate-Centro,Ropa,Gorras,Surtimax,Vendedor_18,12,6098.71,0,6098.71,73184.52,Transferencia,Cambio de opinión,4131.49,54.8
V03779,2025-05-12,Tecate,Tecate-Centro,Ferretería,Adhesivos,Surtimax,Vendedor_04,16,7194.29,15,6115.15,97842.4,Vale Despensa,Defecto de fábrica,3969.15,29.6
V03780,2024-04-11,Tijuana,Tijuana-La Mesa,Hogar,Almohadas,Proveedor Norte SA,Vendedor_11,3,7390.88,15,6282.25,18846.75,Vale Despensa,No,3579.68,54.9
V03781,2024-09-25,Ensenada,Ensenada-Maneadero,Ferretería,Brochas,Comercial Baja,Vendedor_20,14,72.08,0,72.08,1009.12,Tarjeta Crédito,No,33.27,44.2
V03782,2024-08-13,Tijuana,Tijuana-Playas,Farmacia,Anteojos,Mayoreo TJ,Vendedor_17,13,3287.49,0,3287.49,42737.37,Tarjeta Crédito,No,1505.39,26.8
V03783,2024-06-10,Tecate,Tecate-Centro,Hogar,Decoración,Surtimax,Vendedor_06,1,50.46,0,50.46,50.46,Efectivo,No cumplió expectativas,25.03,46.0
V03784,2025-01-26,Mexicali,Mexicali-Nueva,Electrónica,Celulares,Comercial Baja,Vendedor_13,9,4667.76,10,4200.98,37808.82,Tarjeta Débito,No cumplió expectativas,2478.79,43.8
V03785,2024-05-14,Ensenada,Ensenada-Maneadero,Alimentos,Condimentos,Surtimax,Vendedor_09,4,5058.86,15,4300.03,17200.12,Tarjeta Crédito,No,3229.82,37.4
V03786,2025-05-27,Mexicali,Mexicali-Nueva,Ferretería,Adhesivos,Distribuidora BC,Vendedor_14,11,1827.65,5,1736.27,19098.97,Vale Despensa,Cambio de opinión,981.2,52.8
V03787,2024-03-22,San Quintín,San Quintín-Central,Ropa,Vestidos,Proveedor Norte SA,Vendedor_19,11,4423.49,25,3317.62,36493.82,Efectivo,No cumplió expectativas,2063.27,18.6
V03788,2024-03-22,San Quintín,San Quintín-Central,Ferretería,Brochas,Abastos del Pacífico,Vendedor_08,4,2032.95,0,2032.95,8131.8,Tarjeta Débito,Cambio de opinión,1130.13,16.0
V03789,2025-02-02,Rosarito,Rosarito-Principal,Electrónica,Cargadores,Comercial Baja,Vendedor_29,11,5372.13,10,4834.92,53184.12,Tarjeta Crédito,Talla incorrecta,2500.18,48.9
V03790,2024-10-06,Ensenada,Ensenada-Maneadero,Alimentos,Carnes Frías,Distribuidora BC,Vendedor_01,12,2130.71,10,1917.64,23011.68,Tarjeta Crédito,No cumplió expectativas,1045.6,42.0
V03791,2024-10-04,Ensenada,Ensenada-Centro,Ferretería,Tornillería,Proveedor Norte SA,Vendedor_27,11,4385.48,20,3508.38,38592.18,Transferencia,No,2573.39,22.0
V03792,2024-02-19,Ensenada,Ensenada-Centro,Farmacia,Bebés,Importaciones Mex,Vendedor_15,4,2521.12,15,2142.95,8571.8,Tarjeta Crédito,No,1660.73,45.4
V03793,2024-04-04,Tijuana,Tijuana-La Mesa,Ferretería,Selladores,Logística Frontera,Vendedor_04,13,5276.08,0,5276.08,68589.04,Tarjeta Débito,No,3377.27,47.7
V03794,2025-01-08,Mexicali,Mexicali-Nueva,Alimentos,Carnes Frías,Mayoreo TJ,Vendedor_16,12,3070.02,15,2609.52,31314.24,Transferencia,No,1947.21,42.7
V03795,2025-02-01,Rosarito,Rosarito-Principal,Ropa,Calcetines,Logística Frontera,Vendedor_20,12,4812.45,0,4812.45,57749.4,Efectivo,No,2688.91,15.8
V03796,2024-08-18,Rosarito,Rosarito-Principal,Hogar,Almohadas,Distribuidora BC,Vendedor_22,6,1039.12,0,1039.12,6234.72,Tarjeta Débito,No,474.65,40.0
V03797,2024-07-29,Ensenada,Ensenada-Maneadero,Ferretería,Selladores,Logística Frontera,Vendedor_29,16,4689.12,15,3985.75,63772.0,Tarjeta Débito,Cambio de opinión,2769.48,52.1
V03798,2024-03-28,San Quintín,San Quintín-Central,Ropa,Zapatos,Comercial Baja,Vendedor_29,19,3839.41,10,3455.47,65653.93,Vale Despensa,Duplicado,2205.75,15.1
V03799,2025-04-29,Rosarito,Rosarito-Principal,Farmacia,Vitaminas,Surtimax,Vendedor_29,8,1003.89,5,953.7,7629.6,Tarjeta Débito,No,504.07,18.8
V03800,2025-04-21,Mexicali,Mexicali-Centro,Alimentos,Bebidas,Mayoreo TJ,Vendedor_16,1,5054.52,25,3790.89,3790.89,Vale Despensa,Talla incorrecta,2887.6,39.1
V03801,2024-03-11,Mexicali,Mexicali-Centro,Farmacia,Termómetros,Mayoreo TJ,Vendedor_06,17,6087.73,0,6087.73,103491.41,Efectivo,Duplicado,4003.5,52.5
V03802,2024-04-24,Mexicali,Mexicali-Centro,Alimentos,Panadería,Comercial Baja,Vendedor_17,11,4176.52,5,3967.69,43644.59,Vale Despensa,No,1981.86,50.2
